"fat" "protein" "pH"
-3.03e-05 -0.000493761 0.000142509
0.000129867 3.11e-05 -3.33e-05
5.88e-05 -4.92e-05 0.00029408
1.26e-05 -4.42e-05 -0.000268066
-0.000318509 -9.06e-05 -0.000147623
-3.47e-05 0.00011084 7.72e-05
-9.24e-05 -1.7e-05 1.82e-05
-7.28e-05 -4.45e-05 -1.18e-05
4.08e-06 3.01e-05 -8.5e-05
6.56e-05 0.000116449 2.58e-05
2.61e-06 1.71e-05 -0.000115513
-6.26e-05 -0.000103114 6.12e-05
-0.000614387 -0.000224626 -8.54e-06
-1.83e-05 6.61e-05 2.52e-05
-5.14e-05 0.000195852 -2.85e-05
-2.13e-05 4.15e-05 -3.68e-05
-4.28e-05 -2.19e-05 -8.79e-05
-3.46e-05 -2.3e-05 -9.25e-05
-8.74e-05 2.44e-05 2.16e-05
9.4e-05 6.66e-05 -9.9e-06
-0.000120883 2.66e-05 0.000203622
-8.82e-05 1.21e-05 -0.000118147
-4.09e-05 2.97e-05 1.39e-05
-3.96e-05 2.97e-05 1.46e-05
-1.75e-05 -5.02e-05 -1.19e-05
-6.66e-05 -8.33e-05 -0.000110736
6.1e-05 0.000105294 3.71e-07
6.16e-05 9.88e-05 1.9e-07
0.000147678 0.000151671 -3.07e-05
8.82e-05 -8.28e-05 4.94e-05
6.58e-05 0.000206957 -7.53e-05
1.09e-05 4.63e-05 0.000219509
5.34e-05 0.000139406 3.05e-06
0.000188088 -0.000125655 -1.4e-06
-9.83e-06 2.22e-05 8.11e-05
2.97e-05 -0.000107022 0.000143769
1.8e-05 4.03e-05 6.8e-05
-1.67e-05 6.93e-05 3.38e-05
6.7e-05 8.42e-05 0.000104416
5.07e-05 3.13e-05 0.000170718
-4.48e-05 1.52e-05 6.14e-05
-2.39e-05 3.16e-05 1.01e-05
-3.32e-06 -4.07e-05 -7.39e-05
0.000107565 -4.38e-05 5.91e-05
-0.000131704 -2e-05 3.51e-05
-0.000133048 -4.74e-05 -1.56e-05
0.000698065 -0.000128321 -8.22e-05
0.000117842 -9.66e-05 0.000104045
4.72e-05 -1.38e-05 -3.1e-06
-2.75e-05 5.01e-05 -2.77e-05
0.00018861 -1.05e-05 9.02e-05
-0.000147903 8.52e-05 -7.79e-05
-8.37e-05 7.02e-05 9.54e-06
-4.26e-05 -0.000165395 0.000215358
0.000130951 0.000145225 8.01e-05
-0.000349892 6.67e-05 -9.45e-05
0.000239278 -2.91e-05 3e-05
7.08e-06 1.75e-05 -2.25e-05
-8.46e-05 -3.3e-06 -0.000142026
0.000118832 9.82e-05 9.3e-06
9.81e-05 8.15e-05 0.000160991
7.19e-05 -3.98e-05 0.000287566
-3.06e-05 6.09e-05 -0.000188082
3.73e-05 -1.22e-07 -9.39e-06
4.48e-05 1.3e-05 2.69e-05
-6.53e-05 3.16e-05 0.000181233
9.95e-05 0.000116247 0.000260655
7.18e-05 0.000226719 -5.42e-05
4.21e-06 7.47e-05 7.98e-05
-6.38e-05 -0.000314719 1.94e-05
-1.81e-05 0.000124502 3.2e-05
-7.26e-05 -0.000114572 -3.96e-05
-0.000154407 -0.000410816 -1.78e-05
-0.000345081 -0.000751968 -5.49e-05
-0.000224903 -0.000108157 -6.3e-05
7.76e-05 9.39e-05 2.07e-05
-0.000209947 -0.000284203 3.28e-05
5.9e-05 0.000120538 -1.54e-05
-0.000179252 -9.1e-05 7.89e-05
-4.92e-05 -9.44e-05 0.000242022
4.81e-05 -7.96e-06 -0.000109049
2.05e-05 -8.85e-05 1.31e-05
9.78e-05 -4.98e-06 0.00014419
-0.000134342 -8.08e-05 -7.41e-05
-0.000112336 -0.000107489 -3.13e-05
0.000100257 -0.000163782 9.69e-05
-5.69e-05 8.18e-06 -9.51e-06
-2.16e-05 -9.76e-06 -5.04e-05
-1.56e-05 -0.000333044 -2.67e-06
-1.15e-05 -0.000270382 1.5e-05
-1.43e-05 -0.000332362 8.4e-06
4.96e-05 -0.000129356 -2.44e-06
-3.12e-05 1.9e-05 0.000127281
-7.02e-05 -7.71e-05 -0.000129851
-9.96e-05 -0.000137543 5.28e-06
0.000123583 -1.03e-06 0.000198021
-5.07e-05 -4.83e-06 0.000832725
-1.52e-05 -7.03e-05 0.000360989
-0.000147475 -7.14e-05 -3.45e-06
-0.000110255 0.000218311 0.000373348
0.000128123 6.64e-06 6.48e-05
1.52e-05 -8.09e-05 5.35e-06
2.3e-05 -5.13e-05 -0.000116401
2.14e-07 8.7e-05 2.98e-05
8.07e-07 9.83e-05 0.00018217
-0.000242644 -0.000131374 0.000151422
-3.17e-05 -4.3e-06 -8.63e-05
0.000123429 3.36e-05 -0.000576923
8.72e-05 -5.9e-07 8.93e-06
-0.00010101 0.000102946 -0.00028976
-1.44e-05 3.51e-06 -7.43e-05
3.83e-05 7.74e-05 -8.46e-05
1.51e-05 0.000275084 -6.62e-05
-0.000173864 -1.73e-06 4.65e-05
-7.75e-05 6.95e-05 5.32e-05
0.000109747 8.19e-05 -0.000125458
3.64e-05 7.81e-06 0.000519922
-1.04e-05 9.58e-05 4.8e-05
1.01e-05 -2.37e-05 -6.54e-05
0.000138643 -5.55e-05 0.000616502
-0.000135898 -0.000167949 -0.007888381
-0.000100244 -0.000448972 -0.000146023
-3.37e-05 -4e-06 -2.33e-06
0.000145756 0.000169321 3.21e-05
7.28e-05 -0.000123558 3.5e-05
0.000175296 -5.46e-05 7.11e-06
-8.94e-05 7.54e-05 3.4e-05
0.00014587 6.93e-07 0.000147068
9.25e-05 -8.93e-06 9.55e-05
0.000213818 8.94e-05 0.00135446
-2.03e-06 -0.00019627 9.81e-05
3.73e-06 -4.14e-05 -1.43e-05
1.02e-05 -0.000658194 -2.76e-05
9.25e-06 -0.000657055 -2.56e-05
-0.000117905 -0.000204802 -3.86e-05
-6.9e-05 1.51e-05 -0.000232336
1.85e-05 0.000223475 -3.25e-05
-0.000103636 5.09e-05 0.000117789
0.000508739 9.52e-05 2.5e-05
1.35e-05 -4.88e-05 4.49e-05
-8.64e-05 -9.52e-05 -0.00025491
-0.000142927 -0.00016752 2.12e-05
2.25e-05 -8.16e-05 4.71e-05
3.89e-05 -0.000131331 4.69e-05
-8.64e-05 -9.86e-05 0.000153879
2.29e-06 9.85e-05 -3.59e-05
3.14e-05 2.47e-05 0.000316969
-0.000118364 4.96e-05 -7.33e-05
-0.000109377 -4.29e-06 -6.25e-05
4.46e-06 -0.000380591 0.000467623
2.89e-05 -0.000111254 -4.21e-05
-6.52e-05 -0.000110272 0.000153462
3.52e-05 0.000171812 0.000150654
-2.02e-05 -7.43e-05 7.21e-05
-1.9e-05 -6.71e-05 -0.000115882
-0.000102007 6.21e-05 -9.32e-05
-5.43e-06 1.56e-05 0.000105343
-0.000360279 -8.47e-06 -0.000119347
-3.45e-05 0.000147344 -8.15e-08
2.76e-05 0.000144663 6.3e-05
-2.25e-05 -8.8e-05 2.92e-05
6.84e-05 -0.000104821 1.93e-05
2.32e-05 -3.41e-06 0.000166653
-3.28e-05 1.9e-05 5.38e-05
0.000152068 -8.3e-06 0.000255751
-0.000156408 -0.000184355 2.47e-05
2.23e-05 0.000176503 -0.00017713
-0.000159365 -3.95e-05 -5.71e-05
1.57e-05 -1.83e-05 0.000241165
-0.000219519 -0.000193206 -5.14e-05
0.000150312 0.000123527 -8.23e-05
0.000298693 6.67e-05 6.13e-05
9.48e-05 2.09e-05 3.59e-05
-1.94e-05 -6.57e-05 -0.000112184
-0.000270389 -3.18e-05 2.98e-05
-0.000105806 -1.08e-05 2.68e-05
-2.76e-05 0.000200575 7.64e-06
-4.61e-05 0.000127001 -1.1e-06
3.72e-05 0.000123141 4.95e-05
-0.000105954 0.000157427 -4.9e-05
0.000150077 0.00010005 0.000154213
-8.31e-05 7.78e-05 -0.000176743
-5.1e-05 -5.18e-05 4.2e-05
-2.28e-05 0.000130796 -2.61e-05
-4.44e-05 -0.000134673 -3.8e-05
0.000116513 -7.71e-06 6.04e-05
-1.5e-05 -2.55e-05 1.19e-05
-0.000124635 3.46e-05 -4.48e-05
-0.000157639 -5.97e-06 -0.000254147
-2.27e-05 -1.39e-05 0.000130319
-3.6e-05 -1.2e-06 -5.37e-05
-0.000131693 9.09e-05 -3.81e-05
-8.43e-05 0.000263102 2.9e-05
8.71e-07 8.4e-05 -4.37e-05
2.26e-05 1.47e-05 -0.000127505
-9.29e-05 -2.19e-06 -0.000127539
-6.08e-05 0.000202987 2.12e-05
-3.48e-05 9.22e-05 -2.69e-05
-6.07e-05 6.16e-05 -3.64e-05
-8.1e-05 6.14e-05 1.47e-05
-4.71e-05 -3.34e-05 0.000241315
-1.78e-05 0.000165866 -1.3e-05
0.000156053 -3.54e-05 -0.000141336
3.21e-05 -0.000520421 3.93e-05
-3.05e-05 -3.79e-05 -0.000109857
4.62e-05 -1.87e-05 -0.000108045
-8.06e-05 -1.9e-05 0.00013607
4.95e-05 -3.34e-05 9.05e-05
-6.79e-05 2.4e-05 -7.32e-05
-1.28e-05 -9.58e-05 0.000182094
-0.000123348 2.79e-05 0.000168623
0.00021554 4.69e-05 -1.38e-05
3.24e-05 8.48e-08 -6e-06
-7.87e-05 4.18e-05 -7.99e-05
-7.77e-05 4e-05 -7.95e-05
1.6e-05 -0.000104217 7.14e-05
-0.000138698 -6.48e-05 -0.000116112
-0.000286102 5.34e-05 -2.87e-05
1.7e-05 5.14e-05 -0.000115595
0.000107642 -0.000277779 0.000134632
3.67e-06 0.000157611 5.47e-05
4.96e-05 -3.64e-05 -9.58e-05
-0.000194261 0.000164674 -6.98e-06
6.12e-06 3.19e-05 -0.000512527
-0.000132161 -1.66e-05 -7.36e-05
-0.000102371 -2.27e-05 -9.99e-05
-3.21e-05 -0.000117972 -0.000159903
6.97e-05 -0.000102048 1.65e-05
7.1e-05 -0.000101674 1.62e-05
-1.02e-05 6.24e-05 0.000161106
6.94e-05 -3.86e-05 7.16e-05
0.000108082 -8.45e-05 6.58e-05
0.000108171 -8.78e-05 6.46e-05
8.48e-05 -3.89e-05 0.000127105
8.41e-05 -3.65e-05 0.000139795
9.32e-05 9.15e-06 9.29e-05
5.33e-05 -5.23e-06 -2.72e-05
1.7e-06 -1.24e-06 -0.000125578
-2.39e-05 7.94e-05 5.2e-05
-4.68e-05 -0.000216672 -8.77e-05
6.2e-05 5.55e-05 5.95e-05
7.91e-05 -0.000243259 -6.17e-05
3.08e-05 -4e-05 -0.000180379
-4.03e-06 -2.77e-05 -7.13e-05
-1.35e-05 0.000118778 -1.4e-05
-2.88e-05 -2.45e-05 -0.000225953
-4.53e-05 -1.11e-05 -0.000250601
0.00010515 -2.44e-07 0.000122514
-8.24e-05 1.12e-05 -0.000268041
-1.71e-05 -1.29e-05 -0.000119593
-0.00011064 0.000108065 2.9e-05
-0.000114011 -0.000225424 -6.26e-05
-2.32e-05 4.18e-05 -5.47e-05
-7.57e-05 -0.000178701 5.21e-05
-6.59e-05 0.000339298 5.81e-05
5.53e-06 -0.000120105 -0.000142065
-5.22e-05 -5.52e-05 -1.18e-05
-1.61e-06 -0.000117511 -5.39e-05
3.27e-05 -1.52e-05 5.11e-05
5.25e-05 6.27e-05 0.000293217
0.000108953 0.000164867 0.000221533
6.48e-05 -1.66e-05 0.000136576
8.92e-05 4.54e-05 9.82e-06
-1.22e-05 -1.92e-05 -7.45e-05
-9.13e-05 1.03e-05 -0.000184214
-4.12e-05 -1.97e-05 -1.99e-05
9.89e-05 0.000213095 0.000111235
9.62e-05 0.000205911 9.69e-05
5.68e-05 6.82e-05 3.04e-06
4.26e-05 3.32e-05 -3.07e-05
-5.22e-05 -5.21e-05 3.68e-05
8.02e-06 -6.5e-05 -7.03e-06
-2.83e-05 -0.000150912 5.28e-05
-0.000207054 -8.23e-05 -0.000200517
0.000124424 -2.89e-05 0.000131264
1.55e-05 -0.000137198 -0.000119578
2.84e-05 -0.000178098 -9.9e-05
9.27e-07 -9.5e-05 0.00010984
-2.89e-05 -0.000111521 5.57e-05
-6.26e-05 -1.69e-05 3.6e-05
-7.56e-05 7.21e-05 -6.7e-06
2.91e-05 4.12e-05 0.000176948
2.6e-05 -1.83e-05 0.00023043
-6.99e-05 -0.00012004 -5.88e-05
-1.98e-05 -0.000286307 4.35e-05
-3.4e-05 0.000153074 -7.48e-05
-2.94e-05 -7.77e-05 9.68e-05
-8.08e-05 -7.77e-06 -0.00018637
-2.87e-05 0.000213685 3.54e-05
3.05e-05 0.000101173 4.1e-06
-5.46e-05 6.66e-05 0.000171143
-4.69e-05 9.87e-05 0.000186434
-9.78e-06 2.16e-05 -0.000191576
7.67e-05 7.71e-05 2.35e-05
-3.61e-05 2.19e-05 0.000132523
-6.05e-05 -0.000147861 -6.96e-05
-0.000128336 -2.59e-05 -0.0001275
6.32e-05 -1.9e-05 1.81e-05
-0.000162069 3.52e-05 -0.000212558
-0.000146659 -0.000114381 1.87e-05
7.29e-06 6.48e-05 -7.64e-05
1.71e-05 9.59e-05 0.000369213
8.16e-05 0.000114849 0.000192263
8.34e-05 -4.01e-05 -9.97e-05
-3.13e-05 3.54e-05 -3.56e-05
-4.39e-05 -4.35e-08 -4.81e-05
4.13e-05 6.65e-05 -5.68e-05
-2.88e-05 -0.00011289 -5.08e-05
-9.69e-06 3.54e-06 -0.000417135
-0.000148699 4.57e-05 4.64e-05
0.000101505 0.000194978 0.000104844
-0.000100845 8.39e-05 -1.42e-05
6.33e-05 0.00017179 -7.82e-05
-0.000125305 -0.000336661 -6.35e-05
-3.73e-05 0.000300808 -8.34e-05
-5.86e-05 -6.62e-05 -0.000183934
1.03e-05 0.000165633 -8.61e-05
0.000127171 7.94e-05 -1.03e-05
0.000141701 -7.21e-05 -0.000101368
1.13e-05 0.000107243 0.000103359
-5.11e-05 0.000185867 -9.13e-05
4.05e-05 1.3e-05 6.66e-05
9.96e-05 0.000123636 3.18e-05
-8.45e-05 6.86e-06 2.94e-05
-3.6e-07 1.07e-05 -0.000102772
-2.52e-05 0.000103228 -7.81e-05
-5.69e-05 -0.000242278 6.95e-05
3.26e-05 -8.38e-05 4.31e-05
-1.88e-05 -9.01e-05 5.19e-05
-1.18e-05 0.0003055 -0.000195614
8.21e-05 7.3e-05 -0.000131355
8.14e-05 6.26e-06 -1.66e-05
-0.000355222 -0.000124231 -0.000185921
1.46e-05 0.000127842 3.74e-05
-2.12e-05 -8.71e-05 4.15e-05
-7.26e-05 -8.44e-05 4.79e-05
-4.51e-05 -2.46e-05 8.57e-05
-8.9e-05 -9.24e-05 -2.68e-06
-5.43e-06 -8.3e-05 -5.15e-05
-4.84e-05 6.05e-05 -0.000165945
-3.23e-06 0.000133504 1.86e-05
-1.76e-06 0.00033646 -0.000165036
1.11e-05 -3.26e-05 -0.000235419
-6.62e-05 0.000134632 0.000126686
0.000107884 -0.00031833 -0.000133408
-1.11e-05 -7.7e-06 0.000121693
0.000108364 -0.000306997 -0.00012767
-6.43e-05 0.000252343 0.000144089
-7.81e-05 8.07e-05 0.000447017
4.51e-05 9.32e-07 0.000135005
4.72e-05 3.6e-06 0.00013579
0.000135477 -0.000183288 -0.000150167
3.78e-06 0.000126283 0.000122029
-9.07e-05 0.000112969 -9.91e-06
2.24e-05 0.000226054 -2.53e-06
-6.93e-05 -6.76e-05 -0.000128068
3.65e-05 -0.000117065 -0.000153929
8.43e-05 4.51e-05 0.000190652
-2.72e-05 -0.000110882 -0.000110037
-7.23e-06 -0.00012276 -6.66e-05
-1.02e-06 -0.000142794 -0.000240236
-2.13e-05 0.000155371 4.35e-05
-4.34e-05 0.000182518 4.58e-05
8.86e-06 0.00015363 9.22e-05
3e-08 0.000183802 1.44e-05
1.24e-05 8.51e-05 5.19e-05
1.29e-05 9.08e-05 5.19e-05
-7.07e-05 0.000322076 3.75e-05
2.56e-05 0.000181831 0.000112242
5.07e-05 -0.000241983 -0.000122397
-7.84e-05 3.97e-05 6.18e-05
-7.9e-05 -4.22e-05 -3.31e-05
-9.03e-05 0.000183776 1.44e-05
3.11e-05 -0.000138196 -9.84e-05
-9.78e-05 -0.000109846 0.000274665
-0.000118597 0.000111478 -0.00013361
9.74e-06 -5.54e-06 8.99e-05
-0.000131086 0.00011722 -2.44e-05
-0.000102978 9.59e-05 1.37e-05
-2.2e-05 -3.18e-05 4.55e-05
1.11e-05 0.000644727 0.00046453
-0.000310881 -7.03e-05 -0.000144953
3.73e-06 -0.00011312 -0.000120839
4.33e-05 0.000176451 -2.35e-05
-6.84e-05 -0.000170424 -6.14e-05
-0.000290895 0.000296763 -1.88e-06
9.92e-05 6.62e-05 5.41e-05
-0.000142902 0.000163337 0.000404753
-5.15e-05 0.00019932 0.000367157
6.27e-05 0.001031091 0.000475135
0.000100657 0.000179508 0.000280671
0.000121567 0.000205509 0.000232022
-6.38e-05 0.000346578 0.000158655
1.27e-05 -0.00025505 0.000171785
3.68e-05 8.47e-05 0.000189908
-6.6e-05 -1.54e-06 -5.84e-05
-5.99e-05 4.84e-05 -0.000111249
-1.09e-05 -9.36e-05 9.48e-05
-4.25e-06 0.000428277 9.57e-05
6.94e-05 1.99e-05 5.93e-05
-3.88e-05 4.95e-05 -0.000118148
5.94e-05 9.81e-05 0.000251371
-8.88e-06 -7.43e-05 0.000167652
8.92e-05 -9.71e-05 -0.00012186
0.000198558 -0.000185989 4.14e-05
9.86e-05 0.000136694 0.000307918
-5.5e-05 0.000120916 4.07e-05
-4.34e-05 0.00023158 -5.63e-06
-0.000103561 0.0004462 -1.69e-05
9.53e-05 -8.66e-05 -0.000178097
-2.82e-06 0.000138238 -0.000125734
0.000147475 0.000344848 -0.000107036
-0.000189362 -0.000132279 -0.000132333
7.46e-06 -8.02e-06 0.000137042
-4.14e-05 -0.000205499 -5.72e-05
2.14e-05 6.69e-05 -8.98e-05
3.79e-05 6.87e-05 -0.000138164
1.95e-05 -5.87e-05 -0.000168633
-3.05e-05 0.000102206 0.000218209
-5.71e-05 -8.9e-05 2.45e-05
-0.000159985 5.43e-05 -6.15e-05
6.53e-05 -3.68e-05 -0.000203453
-1.26e-05 5.99e-05 1.25e-05
1.75e-05 -1.12e-05 -0.002956691
0.00013067 1.57e-05 9.65e-05
-2.91e-05 0.000126036 0.00013362
6.48e-08 0.000207872 7.74e-05
1.29e-05 -0.000235469 -5.35e-05
-0.000128775 -1.32e-05 0.000295224
-7.82e-05 0.000155613 -8.6e-05
0.000128723 0.000120377 0.000123526
7.71e-05 8.92e-05 -0.000177255
-5.75e-05 1.93e-05 -5.34e-05
9.9e-06 -4.07e-06 8.65e-05
-0.000121764 -3.9e-06 -0.000123291
2.83e-05 0.000117504 -1.6e-05
1.8e-05 0.00018295 -4.86e-05
-3.9e-06 -3.05e-05 3.91e-05
1.56e-05 9.97e-05 1.03e-05
-1.19e-05 0.000121443 8.07e-05
-1.53e-05 0.000110305 8.15e-05
-1.32e-05 0.000106281 7.94e-05
-7.93e-06 -0.000121815 -4.52e-05
-5.47e-05 -0.000139012 -0.000108901
-6.82e-05 8e-06 5.45e-05
-0.000101472 0.00022399 -0.001239832
-6.72e-05 -2.17e-06 -0.000285415
8.31e-05 -2.48e-05 -4.08e-05
6.09e-05 0.000218565 3.16e-07
6.73e-05 0.000201389 2.59e-05
0.00011824 0.000245286 9.95e-06
-6.08e-05 0.000128954 0.000142999
-7.26e-05 9.09e-05 0.000176714
-0.000189335 -9.08e-05 0.000274994
-0.000151459 2.52e-05 3.89e-05
-0.000120516 -0.000106833 -4.67e-05
-4.5e-05 9.34e-05 0.000204082
0.000158165 0.000818342 -8.15e-06
9.8e-05 0.000187546 -6.78e-05
-0.000131235 -6.41e-05 0.000152327
-4.48e-05 0.00016408 1.94e-05
1.64e-06 -2.43e-05 -0.000152774
-3.4e-05 3.86e-05 5.15e-05
-7.38e-05 -8e-05 0.000135471
1.05e-06 0.000175017 3.68e-05
-1.05e-05 3.56e-05 0.000139943
5.94e-06 -1.69e-05 -3.02e-05
-0.000117 -6.42e-05 0.000266801
-9.27e-05 9.42e-05 6.87e-05
-9.23e-05 8.76e-05 6.6e-05
-0.00012774 9.87e-05 -3.94e-05
-0.000107596 -5.84e-05 -0.000133723
1.52e-06 0.000353472 -0.000252057
-4.93e-05 7.27e-05 -0.000218224
-0.000141975 6.78e-05 -0.000818374
-6.43e-05 4.75e-05 -0.000519177
-0.000102145 -4.59e-05 -8.37e-05
7.54e-05 0.000210065 -1.34e-05
-3.86e-05 3.24e-05 -0.000451357
-5.96e-05 6.65e-05 -0.000664912
5.09e-05 4.29e-05 -7.19e-05
-1.1e-05 0.000300103 -0.000187779
-1.79e-05 0.000148706 -9.99e-05
4.44e-05 0.000142952 2.25e-05
7.02e-06 -0.000136293 -1.72e-05
1.37e-05 0.000112974 -0.000101576
1.21e-05 0.000189419 -0.000177993
-0.000117792 -8.31e-05 7.27e-05
4.19e-05 1.58e-05 1.49e-05
-3.85e-05 2.71e-05 -8.58e-05
3.92e-05 4.11e-06 2.4e-05
3.77e-05 -4.51e-06 1.63e-05
2.44e-05 8.3e-05 -4.74e-05
2.17e-05 6.52e-05 -2.53e-05
-4.05e-05 -2.55e-05 -2.08e-05
0.00011304 -2.31e-05 -5.38e-06
2.53e-05 9.92e-05 -2.44e-05
6.91e-06 -0.000394554 9.28e-05
2.04e-05 -6.36e-05 8.98e-06
1.97e-05 -0.000167397 -0.000289907
-1.83e-05 8.72e-05 6.81e-05
-9.13e-06 7.12e-05 -2.51e-05
-9.12e-05 0.000202271 -5.2e-05
6.78e-05 0.000225383 0.000100757
0.000156999 3.16e-05 -9.25e-06
-0.000165506 6.18e-05 -0.000336026
-0.000168033 0.000100793 -0.000236779
-0.000161727 0.000176386 4.69e-05
-0.000179538 8.78e-05 7.39e-05
7.04e-05 4.8e-05 -9.84e-05
8.93e-05 5.12e-05 -0.000124038
-1.1e-05 -8.55e-05 5.01e-05
2.6e-05 -4.55e-05 -3.63e-05
2.67e-05 -4.7e-05 -3.78e-05
2.6e-05 -4.76e-05 -3.8e-05
1.89e-05 -5.58e-05 -3.66e-05
0.000145609 2.92e-05 0.000343655
0.000117829 4.99e-05 0.000114836
2.04e-05 4.48e-05 -0.000125411
-0.0001177 -0.000353641 -0.000159493
5.07e-05 2.24e-05 9.1e-05
-3.43e-05 0.000110208 -1e-05
-2.74e-05 7.29e-06 4.45e-07
7.36e-05 -0.00015334 -5.18e-05
-0.001030027 7.08e-06 -0.000105641
-0.001137631 -5.53e-07 -9.19e-05
-0.001234858 1.8e-05 -0.000130458
6.32e-05 -6.54e-05 -0.000163372
8.23e-05 -0.000109058 0.000163892
7.02e-05 -5.52e-05 -3.49e-05
9.96e-05 -5.52e-06 4.79e-05
6.14e-05 -6.72e-05 6.13e-07
2.31e-05 8.27e-05 8.97e-05
-0.000242842 8.96e-05 -6.07e-06
0.000134447 6.2e-06 7.64e-05
9.08e-05 0.001109812 8.21e-05
-6.62e-06 0.000528758 -4.05e-05
-1.42e-05 -1e-05 -0.000108379
0.000106546 -8.7e-05 0.000204563
-0.000111258 -3.32e-05 -0.000214363
-1.37e-06 -0.000131782 -5.2e-05
6.87e-05 3.63e-05 0.000296436
0.000131061 0.000199016 0.000232313
2.01e-06 5.58e-05 2.05e-05
4.07e-05 0.000213231 -3.14e-05
-1.33e-05 -2.78e-05 -0.000186652
1.92e-05 0.000163973 1.68e-05
3.52e-05 1.64e-05 -9.3e-05
0.000186094 4.89e-05 0.000195441
-5.2e-05 -7.8e-05 -0.000204495
-1.75e-06 8.74e-05 7.73e-05
7.14e-05 2.19e-05 -2.42e-05
-5.36e-05 -0.00014173 -4.89e-05
1.28e-05 -3.35e-05 -3.94e-06
0.000126938 -5.49e-07 6.57e-05
-1.4e-05 6.04e-05 8.78e-05
2.11e-05 3.14e-05 3.44e-05
-2.85e-05 -0.000125442 -0.000498897
3.62e-05 -0.000223369 -3.32e-05
-4.69e-05 -0.000118663 6.48e-05
-5.25e-05 -0.000102313 3.93e-05
1.8e-05 3.56e-05 -2.2e-06
0.000139146 0.000258045 0.000185818
5.71e-05 -0.000140191 3.73e-06
-4.76e-05 3.8e-06 -5.87e-05
0.000128577 -0.00022313 9.53e-05
-2.89e-05 4.79e-06 1.91e-05
0.000152627 -3.96e-05 -0.000123533
0.000141055 6.28e-05 -0.000132782
1.21e-05 9.1e-06 0.00011001
-0.000172721 6.38e-05 -0.000154291
-5.18e-05 -0.000137351 1.5e-05
-1.51e-05 6.15e-05 0.000109395
6.09e-05 -0.000109241 -7.64e-06
-5.12e-05 -0.000149022 -0.000214746
-9.86e-06 -8.01e-05 1.8e-05
-9.91e-05 -0.000101468 3.69e-05
0.000114311 7.05e-05 5.31e-05
8.09e-06 -2.02e-05 9.88e-05
0.000108976 0.000157594 -0.00019912
-3.09e-05 0.000127586 -0.000167184
2.77e-05 0.000126204 5.46e-05
-8.57e-05 -0.000262833 -9.2e-05
-0.000104728 5.37e-05 2.17e-05
9.24e-05 -5.16e-06 3e-05
-0.000143418 0.000172642 -0.000130672
-6.26e-05 0.000161907 -0.000149919
-9.62e-05 6.41e-05 -7.16e-05
3.46e-05 0.000216235 -4.03e-05
1.92e-06 -4.82e-05 -3.48e-05
-6.72e-05 8.84e-06 -2.98e-05
-0.000142739 8.24e-05 -9.63e-05
-0.000100591 0.000107074 -2.62e-05
-1.24e-05 0.000167799 1.05e-05
-1.26e-05 -2.65e-06 -7.82e-05
-0.000244614 -0.000154358 -8.88e-05
0.00010757 -1.14e-05 -8.37e-05
-4.52e-05 7.18e-06 0.000225947
-8.84e-05 -7.18e-05 -0.000263494
-0.000178861 -1.34e-05 -0.000188804
-0.000193318 -0.000206884 -9.64e-05
-1.77e-05 2.26e-05 -9.72e-05
-0.000127143 -0.000190697 6.7e-05
-0.000184563 -5.77e-05 -0.000250523
-8.28e-05 0.00011917 -7.31e-05
-3.61e-05 1.52e-05 -4.46e-05
8.55e-06 3.24e-05 -0.000170458
5.85e-05 -6.28e-05 -9.58e-05
6.34e-05 -3.52e-05 -9.79e-05
4.66e-05 -0.000167676 0.000124765
1.82e-05 -7.64e-05 5.15e-06
0.000187179 8.92e-05 -0.000100997
-3.78e-05 -8.02e-05 -9.6e-05
-0.000169173 -8.04e-05 -0.000156467
0.000143092 4.01e-05 0.00011515
-7.04e-05 -5.09e-05 -0.000115102
-5.61e-05 3.67e-05 -5.77e-05
-7.66e-05 6.68e-05 1.41e-05
-2.65e-05 -0.000114519 0.000133844
-4.98e-05 -0.000171564 -0.000111623
-0.000140444 1.02e-05 0.000225752
-0.000229165 -3.89e-05 0.00015855
-5.11e-05 6.6e-06 7.81e-05
-0.000102069 -7.97e-05 -1.92e-05
-0.000123874 -0.000174218 -9.48e-05
-0.000131722 -4.56e-05 5.16e-05
0.000130042 0.000113855 4.17e-05
-7.76e-06 1.27e-05 1.1e-05
5.93e-05 -3.56e-05 -0.000144019
0.000138424 -1.67e-05 -0.000132875
5.84e-05 -7.46e-06 -2.48e-05
5.46e-05 -0.000110848 -5.29e-05
8.69e-06 -2.68e-05 8.06e-05
0.000101338 0.000127302 -3.67e-05
3.79e-05 3.41e-05 8.46e-05
-2.43e-05 -0.000137772 -0.000101758
9.24e-06 -0.000100146 -0.000201454
-2.89e-05 -7.74e-05 -0.000224433
-0.000168896 -0.000250049 -0.000738695
-0.000201795 -2.78e-05 -0.000193978
-7.34e-05 -8.98e-05 -9.67e-05
0.000204967 0.000244971 3.78e-05
1.96e-05 3.18e-05 3.45e-05
-0.00014939 3.99e-06 7.15e-05
-1.37e-05 -2e-05 4.96e-06
-3.1e-05 -6.05e-05 -2.31e-05
-0.000110101 0.000358547 5.82e-06
-2.41e-05 -1.82e-05 -4.14e-07
1.36e-05 -0.00010705 2.53e-05
-7.53e-05 6.74e-05 -1.59e-05
-2.73e-05 0.000177444 -1.02e-05
